182_853	0 185 0 0.000000 0.000000 0 0 0 1  0
-1_818	0 820 -3 0.000000 0.000000 0 0 0 1  0
-1_823	0 824 -3 0.000000 0.000000 0 0 0 1  0
-1_826	0 827 -3 0.000000 0.000000 0 0 0 1  0
-1_829	0 830 -3 0.000000 0.000000 0 0 0 1  0
-1_82	0 85 60 0.000000 0.000000 0 0 0 0 0 0
183_183	0 204 0 0.000000 0.000000 0 0 0 0 0 0
183_204	0 205 0 0.000000 0.000000 0 0 0 0 0 0
183_205	0 206 0 0.000000 0.000000 0 0 0 0 0 0
-1_832	0 833 -3 0.000000 0.000000 0 0 0 1  0
-1_835	0 842 3 0.000000 0.000000 0 0 0 1  0
-1_839	0 841 10 0.000000 0.000000 0 0 0 1  0
-1_83	0 82 30 0.000000 0.000000 0 0 0 0 0 0
-1_840	0 842 1200 0.000000 0.000000 0 0 0 1  0
-1_841	0 842 1200 0.000000 0.000000 0 0 0 1  0
-1_843	0 812 1 0.000000 0.000000 0 0 0 1  0
-1_845	0 860 1800 0.000000 0.000000 0 0 0 1  0
-1_846	0 0 -1 0.000000 0.000000 0 0 0 1  0
-1_847	0 0 240 0.000000 0.000000 0 0 0 1  0
-1_851	0 0 -1 0.000000 0.000000 0 0 0 1  0
-1_854	0 856 10 0.000000 0.000000 0 0 0 1  0
185_519	416 519 0 0.000000 0.000000 0 0 0 1  0
185_85	197 85 0 0.000000 0.000000 0 0 0 0 0 0
-1_858	0 0 -1 0.000000 0.000000 0 0 0 1  0
-1_859	0 0 -1 0.000000 0.000000 0 0 0 1  0
-1_85	0 86 120 0.000000 0.000000 0 0 0 0 0 0
-1_860	0 0 -1 0.000000 0.000000 0 0 0 1  0
-1_861	0 846 1800 0.000000 0.000000 0 0 0 1  0
197_-1	852 197 0 0.000000 0.000000 0 0 0 1  0
-1_862	0 0 -1 0.000000 0.000000 0 0 0 1  0
-1_863	0 0 -1 0.000000 0.000000 0 0 0 1  0
-1_864	0 0 1800 0.000000 0.000000 0 0 0 1  0
-1_865	0 0 1800 0.000000 0.000000 0 0 0 1  0
-1_866	0 0 1800 0.000000 0.000000 0 0 0 1  0
-1_869	0 0 1800 0.000000 0.000000 0 0 0 1  0
-1_86	0 0 120 0.000000 0.000000 0 0 0 0 0 0
-1_870	0 864 -5 0.000000 0.000000 0 0 0 1  0
-1_871	0 865 -5 0.000000 0.000000 0 0 0 1  0
-1_872	0 866 -5 0.000000 0.000000 0 0 0 1  0
-1_873	0 869 -5 0.000000 0.000000 0 0 0 1  0
-1_874	0 0 1800 0.000000 0.000000 0 0 0 1  0
-1_87	0 88 120 0.000000 0.000000 0 0 0 0 0 0
-1_884	0 898 -10 0.000000 0.000000 0 0 0 1  0
-1_887	0 897 -10 0.000000 0.000000 0 0 0 1  0
-1_887	0 897 -10 0.000000 0.000000 0 0 0 1  0
-1_887	0 897 -10 0.000000 0.000000 0 0 0 1  0
-1_891	0 753 1800 0.000000 0.000000 0 0 0 1  0
-1_88	0 89 3600 0.000000 0.000000 0 0 0 0 0 0
-1_891	0 753 1800 0.000000 0.000000 0 0 0 1  0
-1_891	0 753 1800 0.000000 0.000000 0 0 0 1  0
-1_894	0 156 30 0.000000 0.000000 0 0 0 1  0
-1_894	0 156 30 0.000000 0.000000 0 0 0 1  0
-1_894	0 156 30 0.000000 0.000000 0 0 0 1  0
-1_89	0 0 7200 0.000000 0.000000 0 0 0 0 0 0
-1_901	0 902 -1 0.000000 0.000000 0 0 0 1  0
191_58	192 0 0 0.000000 0.000000 0 0 0 0 0 0
192_183	191 200 0 0.000000 0.000000 0 0 0 0 0 0
192_184	191 209 0 0.000000 0.000000 0 0 0 0 0 0
192_204	191 199 0 0.000000 0.000000 0 0 0 0 0 0
192_205	191 201 0 0.000000 0.000000 0 0 0 0 0 0
192_206	191 202 0 0.000000 0.000000 0 0 0 0 0 0
192_207	191 203 0 0.000000 0.000000 0 0 0 0 0 0
192_208	191 198 0 0.000000 0.000000 0 0 0 0 0 0
192_425	191 426 0 0.000000 0.000000 0 0 0  0 0
192_593	191 776 0 0.000000 0.000000 0 0 0 1  0
192_711	191 712 0 0.000000 0.000000 0 0 0 1  0
192_765	191 766 0 0.000000 0.000000 0 0 0 1  0
-1_933	0 551 1 0.000000 0.000000 0 0 0 1  0
-1_934	0 67 1 0.000000 0.000000 0 0 0 1  0
-1_936	0 0 -1 0.000000 0.000000 0 0 0 1  0
-1_938	0 939 240 0.000000 0.000000 0 0 0 1  0
-1_96	0 0 -1 0.000000 0.000000  0 0 0 0 0
197_-1	190 0 0 0.000000 0.000000 0 0 0 0 0 0
-1_981	0 983 -10 0.000000 0.000000 0 0 0 1 0 0
198_211	212 411 0 0.000000 0.000000 0  0 0 0 0
198_213	212 0 0 0.000000 0.000000 0 0 0 0 0 0
-1_982	0 984 -10 0.000000 0.000000 0 0 0 1 0 0
198_411_LT	212 410 0 0.000000 0.000000 0  0 0 0 0
198_411	212 411 0 0.000000 0.000000 0  0 0 0 0
-1_994	0 996 -10 0.000000 0.000000 0 0 0 1 0 0
-1_995	0 997 -10 0.000000 0.000000 0 0 0 1 0 0
-1_99	0 100 -1 0.000000 0.000000  0 0 0 0 0
207_206	0 208 0 0.000000 0.000000 0 0 0 0 0 0
207_207	0 184 0 0.000000 0.000000 0 0 0 0 0 0
209_-1	210 0 0 0.000000 0.000000 0 0 0 1  0
209_239	0 287 0 0.000000 0.000000 0 0 0 0 0 0
209_388	210 388 0 0.000000 0.000000 0 0  0 0 0
209_412_LT	210 512 0 0.000000 0.000000 0 0 0 1  0
209_511_LT	210 512 0 0.000000 0.000000 0 0 0 1  0
210_-1	209 0 0 0.000000 0.000000 0 0 0 0 0 0
212_-1	198 213 0 0.000000 0.000000 0 0 0 0 0 0
212_410	198 411 0 0.000000 0.000000 0 1  0 0 0
212_411_LT	198 211 0 0.000000 0.000000 0 1  0 0 0
212_411	198 411 0 0.000000 0.000000 0 1  0 0 0
-2_141	0 143 0 0.000000 0.000000 0 0 0 1 0 1
-2_164	0 161 0 0.000000 0.000000 0 0 0 0 0 0
-2_165	0 161 0 0.000000 0.000000 0 0 0 0 0 0
-2_166	0 161 0 0.000000 0.000000 0 0 0 0 0 0
-2_173	0 167 0 0.000000 0.000000 0 0 0 0 0 0
-2_193	0 167 0 0.000000 0.000000 0 0 0 0 0 0
-2_194	0 167 0 0.000000 0.000000 0 0 0 0 0 0
220_213	0 214 0 0.000000 0.000000 0 0 0 0 0 0
223_213	0 228 0 0.000000 0.000000 0 0 0 0 0 0
227_126	0 127 0 0.000000 0.000000 0 0 0 0 0 0
227_227	0 292 0 0.000000 0.000000 0 0 0 0 0 0
235_-1	382 0 0 0.000000 0.000000 0 0 0 1  0
235_226	245 227 0 0.000000 0.000000 0 0 0 0 0 0
235_297	245 0 0 0.000000 0.000000 0 0 0 0 0 0
235_30	253 279 0 0.000000 1.000000 0 0 0 1  0
235_388	382 388 0 0.000000 0.000000 0 0 0 0 0 0
235_391	253 392 0 0.000000 1.000000 0 0 0 1  0
235_412_LT	382 512 0 0.000000 0.000000 0 0 0 1  0
235_511_LT	382 512 0 0.000000 0.000000 0 0 0 1  0
235_681	686 0 0 0.000000 0.000000 0 0 0 1  0
235_688	686 0 0 0.000000 0.000000 0 0 0 1  0
236_316	0 319 0 0.000000 0.000000 0 0 0 0 0 0
236_495	0 319 0 0.000000 0.000000 0 0 0 1  0
239_209	0 287 0 0.000000 0.000000 0 0 0 0 0 0
239_233	284 0 0 0.000000 0.000000 0 0 0 0 0 0
239_234	240 0 0 0.000000 0.000000 0 0 0 0 0 0
239_285	295 0 0 0.000000 0.000000 0 0 0 0 0 0
239_290	289 0 0 0.000000 0.000000 0 0 0 0 0 0
239_307	308 0 0 0.000000 0.000000 0 0 0 0 0 0
239_309	308 291 0 0.000000 0.000000 0 0 0 0 0 0
239_310	311 0 0 0.000000 0.000000 0 0 0 0 0 0
239_312	311 291 0 0.000000 0.000000 0 0 0 0 0 0
239_319	320 0 0 0.000000 0.000000 0 0 0 0 0 0
239_321	323 0 0 0.000000 0.000000 0 0 0 0 0 0
239_326	327 0 0 0.000000 0.000000 0 0 0 0 0 0
239_328	329 0 0 0.000000 0.000000 0 0 0 0 0 0
239_335	327 291 0 0.000000 0.000000 0 0 0 1  0
239_675	678 0 0 0.000000 0.000000 0 0 0 1  0
239_686	690 0 0 0.000000 0.000000 0 0 0 1  0
240_-1	239 234 0 0.000000 0.000000 0 0 0 0 0 0
240_282	241 282 0 0.000000 0.000000 0 0 0 0 0 0
241_-1	239 236 0 0.000000 0.000000 0 0 0 0 0 0
248_247	248 249 0 0.000000 0.000000 0 0 0 0 0 0
248_281	248 282 0 0.000000 0.000000 0 0 0 0 0 0
248_299	248 282 0 0.000000 0.000000 0 0 0 0 0 0
248_305	248 304 0 0.000000 0.000000 0 0 0 0 0 0
248_61	248 80 0 0.000000 0.000000 0 0 0 0 0 0
248_72	248 82 0 0.000000 0.000000 0 0 0 0 0 0
252_236_LA	235 264 0 0.000000 0.000000 0 0 0 1  0
252_236	252 264 0 0.000000 0.000000 0 0 0 1  0
253_-1	235 0 0 0.000000 0.000000  0 0 0 0 0
253_254	235 256 0 0.000000 0.000000 0 0 0 0 0 0
253_262	235 257 0 0.000000 0.000000 0 0 0 0 0 0
253_264	235 265 0 0.000000 0.000000 0 0 0 0 0 0
253_547	235 258 0 0.000000 0.000000 0 0 0 1  0
255_264	235 270 0 0.000000 0.000000 0 0 0 0 0 0
259_264	235 267 0 0.000000 0.000000 0 0 0 0 0 0
260_227	235 623 0 0.000000 0.000000 0 0 0 1  0
260_264	235 266 0 0.000000 0.000000 0 0 0 0 0 0
261_264	235 271 0 0.000000 0.000000 0 0 0 0 0 0
-2_630	0 647 0 0.000000 0.000000 0 0 0 1  0
263_264	235 269 0 0.000000 0.000000 0 0 0 0 0 0
-2_647	0 648 0 0.000000 0.000000 0 0 0 1  0
265_250	272 250 0 0.000000 0.000000 0 0 0 0 0 0
266_250	275 250 0 0.000000 0.000000 0 0 0 0 0 0
267_250	278 250 0 0.000000 0.000000 0 0 0 0 0 0
268_250	273 250 0 0.000000 0.000000 0 0 0 0 0 0
269_250	277 250 0 0.000000 0.000000 0 0 0 0 0 0
270_250	274 250 0 0.000000 0.000000 0 0 0 0 0 0
-2_703	0 705 0 0.000000 0.000000 0 0 0 1  0
271_250	276 250 0 0.000000 0.000000 0 0 0 0 0 0
283_-1	239 235 0 0.000000 0.000000 0 0 0 0 0 0
284_-1	239 233 0 0.000000 0.000000 0 0 0 0 0 0
284_282	283 282 0 0.000000 0.000000 0 0 0 0 0 0
286_287	0 288 0 0.000000 0.000000 0 0 0 0 0 0
288_238	0 303 0 0.000000 0.000000 0 0 0 0 0 0
288_299	0 305 0 0.000000 0.000000 0 0 0 0 0 0
289_-1	239 290 0 0.000000 0.000000 0 0 0 0 0 0
289_304	308 304 0 0.000000 0.000000 0 0 0 0 0 0
292_211	336 411 0 0.000000 0.000000 0  0 0 0 0
292_213	336 0 0 0.000000 0.000000 0 0 0 0 0 0
292_299	298 238 0 0.000000 0.000000 0 0 0 0 0 0
292_300	298 0 0 0.000000 0.000000 0 0 0 0 0 0
292_305	298 303 0 0.000000 0.000000 0 0 0 0 0 0
292_357	356 0 0 0.000000 0.000000 0 0 0 0 0 0
292_411_LT	336 410 0 0.000000 0.000000 0  0 0 0 0
292_411	336 411 0 0.000000 0.000000 0  0 0 0 0
292_566	571 0 0 0.000000 0.000000 0 0 0 1  0
292_572	571 0 0 0.000000 0.000000 0 0 0 1  0
292_588	590 0 0 0.000000 0.000000 0 0 0 1  0
292_615	336 0 0 0.000000 0.000000 0 0 0 1  0
292_624_LT	336 0 0 0.000000 0.000000 0 0 0 1  0
292_624	336 624 0 0.000000 0.000000 0 0 0 1  0
292_87	356 0 0 0.000000 0.000000 0 0 0 0 0 0
292_88	356 0 0 0.000000 0.000000 0 0 0 0 0 0
292_89	356 0 0 0.000000 0.000000 0 0 0 0 0 0
295_-1	239 285 0 0.000000 0.000000 0 0 0 0 0 0
295_282	296 282 0 0.000000 0.000000 0 0 0 0 0 0
296_-1	239 286 0 0.000000 0.000000 0 0 0 0 0 0
298_-1	292 300 0 0.000000 0.000000 0 0 0 0 0 0
298_303	292 305 0 0.000000 0.000000 0 0 0 0 0 0
302_235	0 318 0 0.000000 0.000000 0 0 0 0 0 0
302_301	0 300 0 0.000000 0.000000 0 0 0 0 0 0
302_302	0 301 0 0.000000 0.000000 0 0 0 0 0 0
302_317	0 316 0 0.000000 0.000000 0 0 0 0 0 0
308_-1	239 307 0 0.000000 0.000000 0 0 0 0 0 0
308_291	239 309 0 0.000000 0.000000 0 0 0 0 0 0
311_-1	239 310 0 0.000000 0.000000 0 0 0 0 0 0
311_304	308 304 0 0.000000 0.000000 0 0 0 0 0 0
314_235	0 317 0 0.000000 0.000000 0 0 0 0 0 0
314_318	0 316 0 0.000000 0.000000 0 0 0 0 0 0
320_-1	239 319 0 0.000000 0.000000 0 0 0 0 0 0
320_304	323 304 0 0.000000 0.000000 0 0 0 0 0 0
323_-1	239 321 0 0.000000 0.000000 0 0 0 0 0 0
324_-1	239 322 0 0.000000 0.000000 0 0 0 1  0
327_-1	239 326 0 0.000000 0.000000 0 0 0 0 0 0
327_304	329 304 0 0.000000 0.000000 0 0 0 0 0 0
329_-1	239 328 0 0.000000 0.000000 0 0 0 0 0 0
329_291	239 330 0 0.000000 0.000000 0 0 0 0 0 0
33_107	33 108 0 0.000000 0.000000 0 0 0 0 0 0
33_108	33 109 0 0.000000 0.000000 0 0 0 0 0 0
33_109	33 110 0 0.000000 0.000000 0 0 0 0 0 0
33_110	33 486 0 0.000000 0.000000 0 0 0 1  0
33_126	33 233 0 0.000000 0.000000 0 0 0 0 0 0
33_127	33 231 0 0.000000 0.000000 0 0 0 0 0 0
33_233	33 234 0 0.000000 0.000000 0 0 0 0 0 0
33_245	33 251 0 0.000000 0.000000 0 0 0 0 0 0
33_309	33 313 0 0.000000 0.000000 0 0 0 0 0 0
33_32	34 32 0 0.000000 0.000000 0 0 0 0 0 0
33_330	33 440 0 0.000000 0.000000 0 0 0 1  0
33_33	0 661 0 0.000000 0.000000 0 1 0 1  0
333_67	0 334 0 0.000000 0.000000 0 0 0 0 0 0
334_100	334 340 0 0.000000 0.000000 0 0 0 0 0 0
334_153	334 340 0 0.000000 0.000000 0 0 0 0 0 0
334_-1_LA	858 0 0 0.000000 0.000000 0 0 0 1  0
334_367	334 72 0 0.000000 0.000000 0 0 0 0 0 0
334_406	334 340 0 0.000000 0.000000 0 0 0 1  0
334_45	334 340 0 0.000000 0.000000 0 0 0 0 0 0
334_48	334 340 0 0.000000 0.000000 0 0 0 0 0 0
334_49	334 342 0 0.000000 0.000000 0 0 0 0 0 0
334_527	334 340 0 0.000000 0.000000 0 0 0 1  0
334_530	334 340 0 0.000000 0.000000 0 0 0 1  0
334_63	334 340 0 0.000000 0.000000 0 0 0 0 0 0
334_65	334 340 0 0.000000 0.000000 0 0 0 0 0 0
334_760	334 340 0 0.000000 0.000000 0 0 0 1  0
33_486	33 622 0 0.000000 0.000000 0 0 0 1  0
334_977	334 979 0 0.000000 0.000000 0 0 0 1 0 0
334_978	334 980 0 0.000000 0.000000 0 0 0 1 0 0
334_990	334 992 0 0.000000 0.000000 0 0 0 1 0 0
334_991	334 993 0 0.000000 0.000000 0 0 0 1 0 0
334_99	334 340 0 0.000000 0.000000 0 0 0 0 0 0
336_-1	292 213 0 0.000000 0.000000 0 0 0 0 0 0
33_622	33 108 0 0.000000 0.000000 0 0 0 1  0
336_410	292 411 0 0.000000 0.000000 0 1  0 0 0
336_411_LT	292 211 0 0.000000 0.000000 0 1  0 0 0
336_411	292 411 0 0.000000 0.000000 0 1  0 0 0
33_661	0 661 0 0.000000 0.000000 0 1 0 1  0
33_853	33 487 0 0.000000 0.000000 0 0 0 1  0
34_132	34 131 0 0.000000 0.000000 0 0 0 0 0 0
34_133	34 150 0 0.000000 0.000000 0 0 0 0 0 0
34_135	34 134 0 0.000000 0.000000 0 0 0 0 0 0
34_136	34 138 0 0.000000 0.000000 0 0 0 0 0 0
34_254	34 255 0 0.000000 0.000000 0 0 0 0 0 0
34_256	34 261 0 0.000000 0.000000 0 0 0 0 0 0
34_257	34 259 0 0.000000 0.000000 0 0 0 0 0 0
34_258	34 260 0 0.000000 0.000000 0 0 0 0 0 0
34_262	34 263 0 0.000000 0.000000 0 0 0 0 0 0
344_82	0 346 0 0.000000 0.000000 0 0 0 0 0 0
344_83	0 346 0 0.000000 0.000000 0 0 0 0 0 0
34_487	34 852 0 0.000000 0.000000 0 0 0 1  0
34_547	34 548 0 0.000000 0.000000 0 0 0 1  0
345_82	0 346 0 0.000000 0.000000 0 0 0 0 0 0
345_83	0 346 0 0.000000 0.000000 0 0 0 0 0 0
34_626	34 107 0 0.000000 0.000000 0 0 0 1  0
34_64	34 67 0 0.000000 0.000000 0 0 0 0 0 0
34_66	34 68 0 0.000000 0.000000 0 0 0 0 0 0
34_67	34 69 0 0.000000 0.000000 0 0 0 0 0 0
34_69	34 107 0 0.000000 0.000000 0 0 0 0 0 0
34_70	0 71 0 0.000000 0.000000 0 0 0 0 0 0
34_92	0 850 0 0.000000 0.000000 0 0 0 1  0
34_939	34 940 0 0.000000 0.000000 0 0 0 1  0
34_946	34 949 0 0.000000 0.000000 0 0 0 1 0 0
34_965	34 974 0 0.000000 0.000000 0 0 0 1 0 0
35_213	0 216 0 0.000000 0.000000 0 0 0 0 0 0
356_-1	292 357 0 0.000000 0.000000 0 0 0 0 0 0
382_-1	235 0 0 0.000000 0.000000  0 0 0 0 0
382_85	0 730 0 0.000000 0.000000 0 0 0 1  0
394_1004	394 1005 0 0.000000 0.000000 0 0 0 1 0 0
394_156	394 757 0 0.000000 0.000000 0 0 0 1  0
394_156	394 757 0 0.000000 0.000000 0 0 0 1  0
394_156	394 757 0 0.000000 0.000000 0 0 0 1  0
394_209	394 210 0 0.000000 0.000000 0 0  0 0 0
394_214	394 215 0 0.000000 0.000000 0 0 0 0 0 0
394_216	394 217 0 0.000000 0.000000 0 0 0 0 0 0
394_228	394 229 0 0.000000 0.000000 0 0 0 0 0 0
394_235	394 382 0 0.000000 0.000000 0 0  0 0 0
394_251	394 252 0 0.000000 0.000000 0 0 0 0 0 0
394_388	394 388 0 0.000000 0.000000 0 1  0 0 0
394_389	394 393 0 0.000000 0.000000 0 0 0 0 0 0
394_392	394 393 0 0.000000 0.000000 0 0 0 0 0 0
394_396	394 399 0 0.000000 0.000000 0 0 0 0 0 0
394_412_LT	394 513 0 0.000000 0.000000 0 1 0 1  0
394_511_LT	394 513 0 0.000000 0.000000 0 1 0 1  0
394_512	394 511 0 0.000000 0.000000 0 1 0 1  0
394_623	394 625 0 0.000000 0.000000 0 0 0 1  0
394_659	394 660 0 0.000000 0.000000 0 0 0 1  0
394_662	394 662 0 0.000000 0.000000 0 1 0 1  0
394_663	394 663 0 0.000000 0.000000 0 1 0 1  0
394_670	394 672 0 0.000000 0.000000 0 1 0 1  0
394_672_LT	394 671 0 0.000000 0.000000 0 1 0 1  0
394_672	394 672 0 0.000000 0.000000 0 1 0 1  0
394_673	394 672 0 0.000000 0.000000 0 1 0 1  0
394_753	394 127 0 0.000000 0.000000 0 0 0 1  0
394_757	394 759 0 0.000000 0.000000 0 0 0 1  0
394_757	394 759 0 0.000000 0.000000 0 0 0 1  0
394_757	394 759 0 0.000000 0.000000 0 0 0 1  0
394_783	394 127 0 0.000000 0.000000 0 0 0 1  0
394_799	394 800 0 0.000000 0.000000 0 0 0 1  0
394_937	394 938 0 0.000000 0.000000 0 0 0 1  0
395_213	0 396 0 0.000000 0.000000 0 0 0 0 0 0
402_692	0 698 0 0.000000 0.000000 0 0 0 1  0
405_235	0 547 0 0.000000 0.000000 0 0 0 1  0
405_253	0 258 0 0.000000 0.000000  0 0 0 0 0
405_254	0 262 0 0.000000 0.000000  0 0 0 0 0
405_256	0 257 0 0.000000 0.000000  0 0 0 0 0
405_264	0 268 0 0.000000 0.000000  0 0 0 0 0
405_772	0 773 0 0.000000 0.000000 0 0 0 1  0
418_0	427 0 0 0.000000 0.000000 0 0 0  0 0
420_0	428 0 0 0.000000 0.000000 0 0 0  0 0
425_692	0 699 0 0.000000 0.000000 0 0 0 1  0
441_1001	441 911 0 0.000000 0.000000 0 0 0 1 0 0
441_-1_LA	858 0 0 0.000000 0.000000 0 0 0 1  0
441_309	441 313 0 0.000000 0.000000 0 0 0 1  0
441_330	441 331 0 0.000000 0.000000 0 0 0 1  0
441_331	441 854 0 0.000000 0.000000 0 0 0 1  0
441_444	441 446 0 0.000000 0.000000 0 0 0 1  0
441_445	441 444 0 0.000000 0.000000 0 0 0 1  0
441_446	441 447 0 0.000000 0.000000 0 0 0 1  0
441_447	441 448 0 0.000000 0.000000 0 0 0 1  0
441_448	441 499 0 0.000000 0.000000 0 0 0 1  0
441_465	441 466 0 0.000000 0.000000 0 0 0 1  0
441_499	441 682 0 0.000000 0.000000 0 0 0 1  0
441_567	441 568 0 0.000000 0.000000 0 0 0 1  0
441_689	441 692 0 0.000000 0.000000 0 0 0 1  0
441_697	441 700 0 0.000000 0.000000 0 0 0 1  0
441_698	441 701 0 0.000000 0.000000 0 0 0 1  0
441_699	441 702 0 0.000000 0.000000 0 0 0 1  0
441_810	441 809 0 0.000000 0.000000 0 0 0 1  0
441_854	441 445 0 0.000000 0.000000 0 0 0 1  0
441_906	441 905 0 0.000000 0.000000 0 0 0 1  0
441_907	441 910 0 0.000000 0.000000 0 0 0 1  0
443_69	0 441 0 0.000000 0.000000 0 0 0 1  0
454_67	0 462 0 0.000000 0.000000 0 0 0 1  0
455_-1_LA	862 0 0 0.000000 0.000000 0 0 0 1  0
455_326	0 906 0 0.000000 0.000000 0 0 0 1  0
455_459	0 907 0 0.000000 0.000000 0 0 0 1  0
455_464	0 465 0 0.000000 0.000000 0 0 0 1  0
455_503	0 508 0 0.000000 0.000000 0 0 0 1  0
455_504	0 882 0 0.000000 0.000000 0 0 0 1  0
455_505	0 882 0 0.000000 0.000000 0 0 0 1  0
455_506	0 882 0 0.000000 0.000000 0 0 0 1  0
455_932_LA	862 932 0 0.000000 0.000000 0 0 0 1  0
456_69	0 463 0 0.000000 0.000000 0 0 0 1  0
458_1002	458 912 0 0.000000 0.000000 0 0 0 1 0 0
458_-1_LA	862 0 0 0.000000 0.000000 0 0 0 1  0
458_459	458 559 0 0.000000 0.000000 0 0 0 1  0
458_559	458 460 0 0.000000 0.000000 0 0 0 1  0
458_911	458 912 0 0.000000 0.000000 0 0 0 1  0
458_912	458 912 0 0.000000 0.000000 0 0 0 1  0
458_917	458 1003 0 0.000000 0.000000 0 0 0 1 0 0
458_927	458 928 0 0.000000 0.000000 0 0 0 1  0
460_68	0 461 0 0.000000 0.000000 0 0 0 1  0
461_-1_LA	858 0 0 0.000000 0.000000 0 0 0 1  0
461_345	461 472 0 0.000000 0.000000 0 0 0 1  0
462_-1_LA	858 0 0 0.000000 0.000000 0 0 0 1  0
462_345	462 467 0 0.000000 0.000000 0 0 0 1  0
462_485	462 470 0 0.000000 0.000000 0 0 0 1  0
462_557	462 556 0 0.000000 0.000000 0 0 0 1  0
462_656	462 668 0 0.000000 0.000000 0 0 0 1  0
463_-1_LA	858 0 0 0.000000 0.000000 0 0 0 1  0
463_345	0 468 0 0.000000 0.000000 0 0 0 1  0
463_985_LA	858 985 0 0.000000 0.000000 0 0 0 1 0 0
467_-1_LA	863 0 0 0.000000 0.000000 0 0 0 1  0
467_468	467 469 0 0.000000 0.000000 0 0 0 1  0
467_508	467 546 0 0.000000 0.000000 0 0 0 1  0
467_882	467 813 0 0.000000 0.000000 0 0 0 1  0
467_882	467 883 0 0.000000 0.000000 0 0 0 1  0
470_434	0 986 0 0.000000 0.000000 0 0 0 1 0 0
470_470	0 880 0 0.000000 0.000000 0 0 0 1  0
470_486	107 485 0 0.000000 0.000000 0 0 0 1  0
470_887	0 981 0 0.000000 0.000000 0 0 0 1 0 0
470_92	0 977 0 0.000000 0.000000 0 0 0 1 0 0
470_981	0 982 0 0.000000 0.000000 0 0 0 1 0 0
473_470	0 724 0 0.000000 0.000000 0 0 0 1  0
473_472	0 472 0 0.000000 0.000000 0 1 0 1  0
474_472_LT	474 475 0 0.000000 0.000000 0 0 0 1  0
474_473	474 475 0 0.000000 0.000000 0 0 0 1  0
475_471	0 483 0 0.000000 0.000000 0 0 0 1  0
475_483	0 484 0 0.000000 0.000000 0 0 0 1  0
475_69	0 579 0 0.000000 0.000000 0 0 0 1  0
484_774	0 779 0 0.000000 0.000000 0 0 0 1  0
488_-1	490 489 0 0.000000 0.000000 0 0 0 1  0
490_491	0 492 0 0.000000 0.000000 0 0 0 1  0
494_148	152 0 0 0.000000 0.000000 0 0 0 1  0
501_67	0 502 0 0.000000 0.000000 0 0 0 1  0
502_1005	502 107 0 0.000000 0.000000 0 0 0 1 0 0
502_108	502 553 0 0.000000 0.000000 0 0 0 1  0
502_109	502 554 0 0.000000 0.000000 0 0 0 1  0
502_110	502 555 0 0.000000 0.000000 0 0 0 1  0
502_122	502 127 0 0.000000 0.000000 0 0 0 1  0
502_137	502 497 0 0.000000 0.000000 0 0 0 1  0
502_-1_LA	858 0 0 0.000000 0.000000 0 0 0 1  0
502_30001_LA	858 30001 0 0.000000 0.000000 0 0 0 1  0
502_30001_LT	900 899 0 0.000000 0.000000 0 0 0 1  0
502_30001	900 30001 0 0.000000 0.000000 0 0 0 1  0
502_32	502 503 0 0.000000 0.000000 0 0 0 1  0
502_338	502 496 0 0.000000 0.000000 0 0 0 1  0
502_389	502 72 0 0.000000 0.000000 0 0 0 1  0
502_390	502 72 0 0.000000 0.000000 0 0 0 1  0
502_408	502 126 0 0.000000 0.000000 0 0 0 1  0
502_410	502 213 0 0.000000 0.000000 0 0 0 1  0
502_551	502 556 0 0.000000 0.000000 0 0 0 1  0
502_551	502 556 0 0.000000 0.000000 0 0 0 1  0
502_551	502 556 0 0.000000 0.000000 0 0 0 1  0
502_553	502 108 0 0.000000 0.000000 0 0 0 1  0
502_554	502 109 0 0.000000 0.000000 0 0 0 1  0
502_555	502 110 0 0.000000 0.000000 0 0 0 1  0
502_615	502 213 0 0.000000 0.000000 0 0 0 1  0
502_617	502 782 0 0.000000 1.000000 0 0 0 1  0
502_622	502 620 0 0.000000 0.000000 0 0 0 1  0
502_661	502 662 0 0.000000 1.000000 0 0 0 1  0
502_787	502 213 0 0.000000 0.000000 0 0 0 1  0
502_788	502 213 0 0.000000 0.000000 0 0 0 1  0
502_800	502 801 0 0.000000 0.000000 0 0 0 1  0
502_814	502 843 0 0.000000 0.000000 0 0 0 1  0
502_899_LA	858 899 0 0.000000 0.000000 0 0 0 1  0
502_899	900 0 0 0.000000 0.000000 0 0 0 1  0
504_505	0 506 0 0.000000 0.000000 0 0 0 1  0
505_504	0 506 0 0.000000 0.000000 0 0 0 1  0
515_853	516 0 0 0.000000 0.000000 0 0 0 1  0
516_519	521 519 0 0.000000 0.000000 0 0 0 1  0
516_85	518 85 0 0.000000 0.000000 0 0 0 1  0
518_-1_LA	522 0 0 0.000000 0.000000 0 0 0 1  0
518_-1	518 0 0 0.000000 0.000000 0 0 0 1  0
518_457	518 464 0 0.000000 0.000000 0 0 0 1  0
524_-1_LA	236 0 0 0.000000 0.000000 0 0 0 1  0
524_-1	524 0 0 0.000000 0.000000 0 0 0 1  0
540_-1	59 534 0 0.000000 0.000000 0 0 0 1  0
543_-1	59 542 0 0.000000 0.000000 0 0 0 1  0
544_-1_LA	545 541 0 0.000000 0.000000 0 0 0 1  0
547_-1	235 402 0 0.000000 0.000000 0 0 0 1  0
